Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,Type_L,Type_M
0.3498729660636609,-0.3396419924579744,0.09294850332247265,-0.3286068832302921,-0.9422269005519742,0,0,0,0,0,1,0
0.29981112535317883,-0.27215549841136677,0.4088024519087665,-0.3497131095749299,-0.9107833697654325,0,0,0,0,0,0,1
0.29981112535317883,-0.27215549841136677,1.0539509426382179,-0.7929438628123174,-0.86361807358562,0,0,0,0,0,1,0
0.29981112535317883,-0.3396419924579744,-0.605962361634433,-0.03311971440536759,-0.8321745427990783,0,0,0,0,0,1,0
0.29981112535317883,-0.27215549841136677,-0.7941306714305228,0.22015500173028207,-0.8007310120125366,0,0,0,0,0,1,0
0.24974928464266832,-0.3396419924579744,-1.3922370847109515,1.011638489654188,-0.769287481225995,0,0,0,0,0,0,1
0.24974928464266832,-0.3396419924579744,0.7246564004950604,-0.6452002783998544,-0.7221221850461824,0,0,0,0,0,0,0
0.24974928464266832,-0.3396419924579744,1.1009930200872404,-1.3417057477728915,-0.6435133580798282,0,0,0,0,0,0,1
0.29981112535317883,-0.27215549841136677,-1.0898237296815212,1.0221916028265068,-0.5963480619000157,0,0,0,0,0,0,1
0.3498729660636609,-0.2046690043647975,-0.028016838689299457,-0.22307575150710468,-0.5491827657202032,0,0,0,0,0,0,1
0.29981112535317883,-0.2046690043647975,0.44240393580092546,-0.8351563155015922,-0.5020174695403906,0,0,0,0,0,1,0
0.29981112535317883,-0.27215549841136677,1.0405103490813543,-1.0145592394310108,-0.4705739387538489,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,-1.3317544137050654,1.4759754692362124,-0.43913040796730723,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,0.27439651634013085,-0.539669146676667,-0.4076868771807655,0,0,0,0,0,0,1
0.3498729660636609,-0.27215549841136677,1.3832454847813753,-1.6371929165978165,-0.360521581000953,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,-0.36403167761088867,0.8216824525524508,-0.32907805021441133,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,0.7112158069381969,-0.9512405603970981,-0.2819127540345988,0,0,0,0,0,0,1
0.29981112535317883,-0.3396419924579744,0.01902523875972303,-0.012013488060729799,-0.23474745785478623,0,0,0,0,0,0,1
0.29981112535317883,-0.3396419924579744,0.15343117432835873,-0.012013488060729799,-0.1875821616749737,0,0,0,0,0,0,1
0.29981112535317883,-0.40712848650458194,-0.7874103746520911,0.030198964628545023,-0.1404168654951612,0,0,0,0,0,1,0
0.24974928464266832,-0.47461498055115114,0.3147182970107215,-0.7190720706060859,-0.10897333470861952,0,0,0,0,0,1,0
0.29981112535317883,-0.40712848650458194,-0.6866059229756143,-0.0014603748884116563,-0.07752980392207784,0,0,0,0,0,1,0
0.29981112535317883,-0.40712848650458194,0.09294850332247265,-0.539669146676667,-0.04608627313553614,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,1.3832454847813753,-1.4366837663237604,0.001079023044276382,0,0,0,0,0,0,1
0.29981112535317883,-0.40712848650458194,0.16687176788522232,-0.4130317886088425,0.07968785001063058,0,0,0,0,0,1,0
0.29981112535317883,-0.47461498055115114,-0.7941306714305228,-0.17031018564551095,0.11113138079717227,0,0,0,0,0,1,0
0.29981112535317883,-0.40712848650458194,0.361760374459744,-0.48690358081507323,0.14257491158371396,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,-1.8559375624227448,2.0669498068860617,0.18974020776352649,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,-0.18258366459323047,0.399557925659701,0.22118373855006818,0,0,0,0,0,1,0
0.29981112535317883,-0.3396419924579744,0.3281588905675851,-0.15975707247319282,0.25262726933660984,0,0,0,0,0,1,0
0.3498729660636609,-0.3396419924579744,-1.1771875878011344,0.3890048124873821,0.2840708001231515,0,0,0,0,0,0,1
0.3498729660636609,-0.27215549841136677,0.8993841167342868,-1.0567716921202857,0.331236096302964,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,0.09294850332247265,-0.6029878257105795,0.36267962708950574,0,0,0,0,0,1,0
0.29981112535317883,-0.27215549841136677,2.4248914854383017,-2.0909767830075228,0.3941231578760474,0,0,0,0,0,0,0
0.24974928464266832,-0.3396419924579744,-1.8290563753090174,2.2991182966770745,0.47273198484240164,0,0,0,0,0,1,0
0.29981112535317883,-0.27215549841136677,-0.7806900778736593,0.13573009635173244,0.5041755156289432,0,0,0,0,0,1,0
0.29981112535317883,-0.3396419924579744,-0.07505891613832197,-0.13865084612855502,0.535619046415485,0,0,0,0,0,1,0
0.29981112535317883,-0.3396419924579744,-0.23634603882068475,-0.6663065047444922,0.5670625772020266,0,0,0,0,0,0,1
0.29981112535317883,-0.27215549841136677,1.3362034073323528,-1.0884310316372419,0.6142278733818392,0,0,0,0,0,1,0
0.3498729660636609,-0.2046690043647975,0.47600541969308435,-0.6979658442614481,0.6456714041683809,0,0,0,0,0,1,0
0.3999348067741715,-0.13718251031818993,0.8725029296205596,-0.9723467867417356,0.6771149349549225,0,0,0,0,0,1,0
0.3999348067741715,-0.2046690043647975,-0.3102693033834344,-0.23362886467942356,0.7085584657414642,0,0,0,0,0,1,0
0.3498729660636609,-0.2046690043647975,-0.8747742327717043,1.15938207406665,0.7400019965280059,0,0,0,0,0,0,1
0.3999348067741715,-0.2046690043647975,-0.44467523895207006,0.42066415200433804,0.7871672927078184,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,-0.9352569037775903,1.138275847722013,0.8186108234943601,0,0,0,0,0,0,1
0.3498729660636609,-0.2046690043647975,-0.13554158714420797,1.2754663189621565,0.8657761196741727,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,-0.7134871100893414,1.001085376481869,0.8972196504607143,0,0,0,0,0,0,1
0.3999348067741715,-0.2046690043647975,-1.8088954849737222,1.539294148270125,0.9443849466405269,0,0,0,0,0,0,1
0.3999348067741715,-0.2046690043647975,-0.3035490066050026,-0.13865084612855502,0.9915502428203393,0,0,0,0,0,0,1
0.3498729660636609,-0.27215549841136677,-0.8344524521011136,1.15938207406665,1.038715539000152,0,0,0,0,0,0,0
0.3999348067741715,-0.2046690043647975,-1.036061355454067,0.5367483968998443,1.1173243659665062,0,0,0,0,0,1,0
0.44999664748465357,-0.2046690043647975,-0.4513955357305019,0.18849566221332614,1.1487678967530477,0,0,0,0,0,1,0
0.3999348067741715,-0.2046690043647975,1.5042108267931475,-1.3100464082559355,1.1802114275395894,0,0,0,0,0,0,1
0.3999348067741715,-0.27215549841136677,0.12654998721463162,0.2096018885579632,1.227376723719402,0,0,0,0,0,0,1
0.3999348067741715,-0.2046690043647975,1.0270697555244908,-1.2783870687389793,1.2745420198992146,0,0,0,0,0,0,1
0.44999664748465357,-0.2046690043647975,-0.8949351231069996,0.8955542447586815,1.3217073160790271,0,0,0,0,0,0,1
0.3498729660636609,-0.27215549841136677,1.9007083367206228,-1.5105555585299917,1.3688726122588395,0,0,0,0,0,1,0
0.3498729660636609,-0.3396419924579744,-0.32370989694029795,-0.6135409388828985,1.4003161430453812,0,0,0,0,0,1,0
0.44999664748465357,-0.2046690043647975,-0.6462841423050236,0.11462387000709466,1.431759673831923,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,3.1506835375089346,-2.1648485752137536,1.4946467354050064,1,1,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,-0.44467523895207006,1.011638489654188,-1.6968716394289747,0,0,0,0,0,1,0
0.3498729660636609,-0.3396419924579744,3.224606802071684,-2.1754016883860725,-1.665428108642433,0,0,0,0,0,0,0
0.3498729660636609,-0.27215549841136677,-0.14898218070107155,-0.5713284861936236,-1.5868192816760787,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,2.673542466240278,-2.0909767830075228,-1.555375750889537,0,0,0,0,0,0,0
0.3498729660636609,-0.3396419924579744,0.6372925423754472,-1.035665465775648,-1.4767669239231829,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,0.4356836390224937,-1.1939621633604294,-1.4296016277433703,0,0,0,0,0,1,0
0.3498729660636609,-0.3396419924579744,2.169520207857894,-1.6688522561147727,-1.3981580969568286,0,0,0,0,0,1,0
0.3498729660636609,-0.3396419924579744,-0.384192567946184,0.8850011315863633,-1.3667145661702869,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,-0.5521999874069786,0.6422795286230318,-1.3195492699904745,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,1.0606712394166498,-0.9723467867417356,-1.272383973810662,0,0,0,0,0,1,0
0.3498729660636609,-0.3396419924579744,0.9397058974048775,-1.035665465775648,-1.2409404430241202,0,0,0,0,0,0,0
0.3498729660636609,-0.3396419924579744,0.3415994841244487,-0.5185629203320299,-1.162331616057766,0,0,0,0,0,1,0
0.29981112535317883,-0.40712848650458194,1.1009930200872404,-1.2994932950836167,-1.1308880852712244,0,0,0,0,0,0,0
0.3498729660636609,-0.3396419924579744,-0.5925217680775693,0.36789858614274434,-1.0522792583048701,0,0,0,0,0,0,1
0.3999348067741715,-0.27215549841136677,-0.8277321553226817,-0.17031018564551095,-1.0051139621250575,0,0,0,0,0,0,1
0.3999348067741715,-0.27215549841136677,-0.19602425815009403,0.5789608495891192,-0.9579486659452451,0,0,0,0,0,1,0
0.3999348067741715,-0.3396419924579744,-0.3102693033834344,0.4417703783489758,-0.9265051351587034,0,0,0,0,0,0,1
0.3498729660636609,-0.40712848650458194,0.4155227486871983,-0.5607753730213048,-0.8793398389788909,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,-0.4043534582814794,0.42066415200433804,-0.8321745427990783,0,0,0,0,0,1,0
0.29981112535317883,-0.40712848650458194,0.8523420392852643,-0.7929438628123174,-0.8007310120125366,0,0,0,0,0,1,0
0.3498729660636609,-0.3396419924579744,-0.1288212903657762,-0.04367282757768648,-0.769287481225995,0,0,0,0,0,1,0
0.3498729660636609,-0.27215549841136677,-0.5925217680775693,0.2834736807641947,-0.7378439504394533,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,1.107713316865672,-1.0567716921202857,-0.6906786542596407,0,0,0,0,0,1,0
0.3498729660636609,-0.3396419924579744,2.0888766465167126,-1.6266398034254979,-0.6592351234730991,0,0,0,0,0,0,1
0.29981112535317883,-0.47461498055115114,0.49616631002837974,-0.012013488060729799,-0.6120698272932865,0,0,0,0,0,1,0
0.29981112535317883,-0.40712848650458194,-1.062942542567794,1.1910414135836067,-0.5806262965067448,0,0,0,0,0,1,0
0.29981112535317883,-0.40712848650458194,-1.4459994589384058,0.5156421705552073,-0.5491827657202032,0,0,0,0,0,0,1
0.29981112535317883,-0.40712848650458194,-0.3976331615030476,0.399557925659701,-0.5020174695403906,0,0,0,0,0,1,0
0.29981112535317883,-0.40712848650458194,-0.5051579099579562,-0.09643839343928019,-0.4705739387538489,0,0,0,0,0,0,1
0.3498729660636609,-0.3396419924579744,-0.9016554198854314,0.37845169931506323,-0.4234086425740364,0,0,0,0,0,0,1
0.29981112535317883,-0.40712848650458194,-0.6395638455265918,0.4101110388320199,-0.37624334639422385,0,0,0,0,0,0,1
0.29981112535317883,-0.47461498055115114,-0.11538069680891266,0.600067075933757,-0.32907805021441133,0,0,0,0,0,0,1
0.29981112535317883,-0.40712848650458194,-0.04145743224616303,-0.3286068832302921,-0.2819127540345988,0,0,0,0,0,0,1
0.24974928464266832,-0.40712848650458194,-1.1234252135736802,0.6211733022783947,-0.23474745785478623,0,0,0,0,0,0,0
0.24974928464266832,-0.47461498055115114,2.377849407989279,-1.5633211243915852,-0.15613863088843202,0,0,0,0,0,0,1
0.19968744393215776,-0.47461498055115114,-0.7672494843167957,1.0538509423434625,-0.10897333470861952,0,0,0,0,0,1,0
0.24974928464266832,-0.40712848650458194,0.7716984779440829,-0.43413801495347953,-0.07752980392207784,0,0,0,0,0,0,0
0.24974928464266832,-0.3396419924579744,0.09966880010090443,-0.19141641199014875,0.001079023044276382,0,0,0,0,0,1,0
0.19968744393215776,-0.3396419924579744,-0.5387593938501151,-0.10699150661159909,0.03252255383081807,0,0,0,0,0,1,0
0.19968744393215776,-0.40712848650458194,0.01902523875972303,0.009092738283907236,0.06396608461735974,0,0,0,0,0,0,0
0.24974928464266832,-0.3396419924579744,1.799903885044146,-1.331152634600573,0.14257491158371396,0,0,0,0,0,1,0
0.29981112535317883,-0.27215549841136677,-1.593845988063905,1.8031219775780936,0.17401844237025565,0,0,0,0,0,1,0
0.29981112535317883,-0.2046690043647975,0.7515375876087875,-1.046218578947967,0.20546197315679735,0,0,0,0,0,1,0
0.3498729660636609,-0.13718251031818993,0.4625648261362208,-0.9301343340524607,0.236905503943339,0,0,0,0,0,1,0
0.29981112535317883,-0.13718251031818993,-0.4849970196226608,0.8111293393801319,0.2683490347298807,0,0,0,0,0,1,0
0.29981112535317883,-0.13718251031818993,0.8859435231774232,-1.2045152765327483,0.29979256551642236,0,0,0,0,0,0,1
0.29981112535317883,-0.13718251031818993,0.0324658323165866,0.23070811490260099,0.3469578616962349,0,0,0,0,0,0,1
0.29981112535317883,-0.13718251031818993,-0.1691430710363669,0.22015500173028207,0.3941231578760474,0,0,0,0,0,1,0
0.29981112535317883,-0.13718251031818993,1.080832129751945,-1.2361746160497042,0.4255666886625891,0,0,0,0,0,1,0
0.24974928464266832,-0.2046690043647975,-1.251110852363884,1.1171696213773752,0.4570102194491308,0,0,0,0,0,0,1
0.24974928464266832,-0.2046690043647975,1.0606712394166498,-1.1517497106711545,0.5041755156289432,0,0,0,0,0,0,1
0.24974928464266832,-0.13718251031818993,-1.0562222457893624,1.6448252799933123,0.5513408118087558,0,0,0,0,0,0,1
0.24974928464266832,-0.13718251031818993,-0.44467523895207006,1.2860194321344753,0.5985061079885683,0,0,0,0,0,1,0
0.24974928464266832,-0.13718251031818993,0.15343117432835873,-0.3075006568856551,0.62994963877511,0,0,0,0,0,1,0
0.24974928464266832,-0.13718251031818993,-0.1288212903657762,-0.2652882041963802,0.6613931695616516,0,0,0,0,0,0,1
0.24974928464266832,-0.13718251031818993,-1.224229665250157,2.3624369757109873,0.7085584657414642,0,0,0,0,0,1,0
0.24974928464266832,-0.2046690043647975,0.5969707617048565,-0.6135409388828985,0.7400019965280059,0,0,0,0,0,1,0
0.24974928464266832,-0.2046690043647975,-0.8882148263285679,2.183034051781568,0.7714455273145475,0,0,0,0,0,1,0
0.24974928464266832,-0.13718251031818993,-0.5521999874069786,0.37845169931506323,0.8814978850674434,0,0,0,0,0,1,0
0.24974928464266832,-0.13718251031818993,0.18703265822051768,-0.14920395930087393,0.9129414158539851,0,0,0,0,0,0,1
0.29981112535317883,-0.0696960162716207,-0.5253188002932515,0.22015500173028207,0.9601067120337977,0,0,0,0,0,0,1
0.24974928464266832,-0.0696960162716207,-0.4110737550599112,1.3598912243407069,1.0072720082136102,0,0,0,0,0,0,1
0.24974928464266832,-0.0696960162716207,-0.1624227742579351,-0.3075006568856551,1.0544373043934228,0,0,0,0,0,1,0
0.19968744393215776,-0.2046690043647975,-0.2632272259344119,-0.48690358081507323,1.0858808351799645,0,0,0,0,0,1,0
0.19968744393215776,-0.2046690043647975,-1.4325588653815422,1.0432978291711446,1.1173243659665062,0,0,0,0,0,1,0
0.19968744393215776,-0.2046690043647975,0.1332702839930634,-0.24418197785174245,1.1487678967530477,0,0,0,0,0,0,1
0.19968744393215776,-0.2046690043647975,-0.4110737550599112,-0.05422594075000537,1.1959331929328603,0,0,0,0,0,0,1
0.14962560322167567,-0.27215549841136677,0.06606731620874551,-0.339159996402611,1.2430984891126728,0,0,0,0,0,1,0
0.09956376251116515,-0.3396419924579744,-0.6261232519697283,1.1804883004112878,1.2745420198992146,0,0,0,0,0,0,1
0.19968744393215776,-0.27215549841136677,-0.6395638455265918,0.46287660469361364,1.3217073160790271,0,0,0,0,0,1,0
0.24974928464266832,-0.27215549841136677,-0.9218163102207267,0.8533417920694066,1.3531508468655686,0,0,0,0,0,1,0
0.24974928464266832,-0.2046690043647975,0.35504007768131224,0.2623674544195569,1.3845943776521104,0,0,0,0,0,1,0
0.24974928464266832,-0.2046690043647975,0.4155227486871983,-1.035665465775648,1.416037908438652,0,0,0,0,0,1,0
0.24974928464266832,-0.13718251031818993,-0.5790811745207057,0.8955542447586815,1.4474814392251938,0,0,0,0,0,1,0
0.24974928464266832,-0.13718251031818993,-1.4930415363874283,1.2015945267559256,1.4789249700117355,0,0,0,0,0,1,0
0.24974928464266832,-0.13718251031818993,0.2609559227832673,-0.4657973544704362,1.5103685007982772,0,0,0,0,0,0,1
0.24974928464266832,-0.13718251031818993,-0.9957395747834764,1.4654223560638941,1.5575337969780896,1,0,0,0,1,1,0
0.19968744393215776,-0.27215549841136677,0.10638909687933622,-0.23362886467942356,1.5889773277646313,0,0,0,0,0,1,0
0.24974928464266832,-0.13718251031818993,-0.7134871100893414,0.9799791501372319,1.620420858551173,0,0,0,0,0,1,0
0.24974928464266832,-0.27215549841136677,1.5646934977990334,-1.0251123526033292,1.6518643893377147,0,0,0,0,0,1,0
0.19968744393215776,-0.3396419924579744,1.2353989556558762,-1.1728559370157918,1.6833079201242565,0,0,0,0,0,1,0
0.24974928464266832,-0.27215549841136677,-0.41779405183834295,0.13573009635173244,1.7147514509107982,0,0,0,0,0,1,0
0.24974928464266832,-0.27215549841136677,-1.0831034329030895,1.0432978291711446,1.7461949816973397,0,0,0,0,0,1,0
0.19968744393215776,-0.3396419924579744,2.4248914854383017,-1.9432331985950602,1.7776385124838814,0,0,0,0,0,0,1
0.24974928464266832,-0.3396419924579744,1.6789385430323738,-1.7638302746656414,-1.6968716394289747,0,0,0,0,0,1,0
0.24974928464266832,-0.3396419924579744,-0.9957395747834764,1.6131659404763565,-1.665428108642433,0,0,0,0,0,1,0
0.19968744393215776,-0.3396419924579744,-0.014576245132435888,1.15938207406665,-1.6339845778558912,0,0,0,0,0,1,0
0.19968744393215776,-0.27215549841136677,0.24079503244797193,-0.6663065047444922,-1.6025410470693495,0,0,0,0,0,0,1
0.24974928464266832,-0.2046690043647975,-0.9285366069991585,0.31513302028115064,-1.555375750889537,0,0,0,0,0,0,1
0.29981112535317883,-0.13718251031818993,-0.5387593938501151,0.2729205675918758,-1.5082104547097246,0,0,0,0,0,0,1
0.29981112535317883,-0.2046690043647975,2.7340251372461637,-1.8482551800441913,-1.461045158529912,0,0,0,0,0,0,1
0.29981112535317883,-0.2046690043647975,-0.384192567946184,0.36789858614274434,-1.4138798623500994,0,0,0,0,0,0,0
0.29981112535317883,-0.2046690043647975,-0.666445032640319,0.24126122807491987,-1.3352710353837454,0,0,0,0,0,0,1
0.19968744393215776,-0.27215549841136677,-1.3989573814893834,0.8216824525524508,-1.2881057392039328,0,0,0,0,0,1,0
0.24974928464266832,-0.2046690043647975,2.41817118865987,-1.6899584824594103,-1.256662208417391,0,0,0,0,0,1,0
0.19968744393215776,-0.3396419924579744,-1.1973484781364299,1.0644040555157814,-1.2252186776308494,0,0,0,0,0,1,0
0.14962560322167567,-0.3396419924579744,0.9262653038480139,-0.9406874472247796,-1.1937751468443076,0,0,0,0,0,0,1
0.14962560322167567,-0.3396419924579744,-0.3573113808324569,-0.17031018564551095,-1.146609850664495,0,0,0,0,0,1,0
0.19968744393215776,-0.3396419924579744,0.10638909687933622,-0.14920395930087393,-1.1151663198779536,0,0,0,0,0,1,0
0.09956376251116515,-0.40712848650458194,-0.4581158325089337,0.37845169931506323,-1.0837227890914118,0,0,0,0,0,0,1
0.14962560322167567,-0.3396419924579744,0.16015147110679054,-0.25473509102406133,-1.0365574929115993,0,0,0,0,0,1,0
0.09956376251116515,-0.40712848650458194,3.049879085832458,-1.995998764456654,-1.0051139621250575,0,0,0,0,0,1,0
0.09956376251116515,-0.40712848650458194,-0.007855948354004104,-0.5291160335043488,-0.9736704313385159,0,0,0,0,0,1,0
0.09956376251116515,-0.40712848650458194,-0.1758633678147987,-0.03311971440536759,-0.9422269005519742,0,0,0,0,0,0,1
0.09956376251116515,-0.40712848650458194,0.207193548555813,-0.21252263833478652,-0.8950616043721616,0,0,0,0,0,1,0
0.09956376251116515,-0.47461498055115114,0.0324658323165866,0.3045799071088325,-0.86361807358562,0,0,0,0,0,1,0
0.049501921800683045,-0.5421014745977587,-1.3519153040403609,1.6448252799933123,-0.8321745427990783,0,0,0,0,0,1,0
0.09956376251116515,-0.5421014745977587,-0.6462841423050236,1.15938207406665,-0.8007310120125366,0,0,0,0,0,1,0
0.09956376251116515,-0.47461498055115114,-1.0831034329030895,0.9483198106202751,-0.769287481225995,0,0,0,0,0,1,0
0.049501921800683045,-0.5421014745977587,-0.7134871100893414,0.23070811490260099,-0.7378439504394533,0,0,0,0,0,1,0
0.09956376251116515,-0.47461498055115114,-0.14226188392263978,-0.4974566939873921,-0.7064004196529116,0,0,0,0,0,0,0
0.09956376251116515,-0.47461498055115114,-1.2443905555854522,0.8850011315863633,-0.6277915926865574,0,0,0,0,0,0,0
0.049501921800683045,-0.5421014745977587,-0.6731653294187507,-0.28639443054101726,-0.5491827657202032,0,0,0,0,0,1,0
0.09956376251116515,-0.5421014745977587,0.9397058974048775,-1.0989841448095607,-0.5177392349336615,0,0,0,0,0,1,0
0.049501921800683045,-0.609587968644328,-0.854613342436409,0.6739388681399885,-0.48629570414711976,0,0,0,0,0,1,0
-0.0005599189098275008,-0.6770744626909355,1.2219583620990124,-0.8668156550185482,-0.45485217336057804,0,0,0,0,0,1,0
-0.0005599189098275008,-0.6770744626909355,-1.069662839346226,0.5789608495891192,-0.4234086425740364,0,0,0,0,0,0,1
-0.0005599189098275008,-0.609587968644328,2.384569704767711,-1.7427240483210038,-0.37624334639422385,0,0,0,0,0,1,0
0.049501921800683045,-0.609587968644328,-1.1704672910227027,1.9403124488182377,-0.34479981560768214,0,0,0,0,0,1,0
-0.050621759620338054,-0.6770744626909355,0.1735920646636541,-0.03311971440536759,-0.3133562848211405,0,0,0,0,0,1,0
-0.0005599189098275008,-0.609587968644328,-0.6462841423050236,0.5367483968998443,-0.2819127540345988,0,0,0,0,0,1,0
0.049501921800683045,-0.609587968644328,1.3698048912245118,-1.046218578947967,-0.2504692232480571,0,0,0,0,0,0,1
0.049501921800683045,-0.5421014745977587,1.0741118329735133,-1.331152634600573,-0.20330392706824454,0,0,0,0,0,0,1
0.049501921800683045,-0.5421014745977587,-0.47155642606579723,0.42066415200433804,-0.15613863088843202,0,0,0,0,0,0,1
0.049501921800683045,-0.5421014745977587,0.03918612909501838,-0.3497131095749299,-0.10897333470861952,0,0,0,0,0,1,0
-0.0005599189098275008,-0.6770744626909355,0.6372925423754472,-0.8984749945355044,-0.07752980392207784,0,0,0,0,0,0,0
-0.0005599189098275008,-0.609587968644328,1.773022697930419,-1.2783870687389793,0.001079023044276382,0,0,0,0,0,1,0
-0.0005599189098275008,-0.609587968644328,0.6977752133813332,-1.2678339555666605,0.03252255383081807,0,0,0,0,0,1,0
0.049501921800683045,-0.6770744626909355,-1.4325588653815422,1.887546882956644,0.09540961540390143,0,0,0,0,0,1,0
0.049501921800683045,-0.609587968644328,-0.3304301937187297,0.6950450944846255,0.12685314619044313,0,0,0,0,0,1,0
0.049501921800683045,-0.5421014745977587,1.7192603237029647,-1.373365087289848,0.15829667697698482,0,0,0,0,0,1,0
0.049501921800683045,-0.5421014745977587,-0.9554177941128857,0.6106201891060759,0.18974020776352649,0,0,0,0,0,0,1
-0.0005599189098275008,-0.5421014745977587,-0.5589202841854104,0.3467923597981073,0.236905503943339,0,0,0,0,0,1,0
0.049501921800683045,-0.47461498055115114,2.109037536852008,-1.827148953699554,0.2683490347298807,0,0,0,0,0,1,0
0.049501921800683045,-0.40712848650458194,-1.1973484781364299,1.676484619510269,0.29979256551642236,0,0,0,0,0,0,1
0.049501921800683045,-0.47461498055115114,-1.257831149142316,1.6553783931656312,0.3469578616962349,0,0,0,0,0,1,0
-0.050621759620338054,-0.5421014745977587,0.07950790976560908,0.3045799071088325,0.37840139248277654,0,0,0,0,0,0,1
-0.0005599189098275008,-0.47461498055115114,2.7205845436893004,-1.9537863117673788,0.4255666886625891,0,0,0,0,0,0,1
-0.0005599189098275008,-0.47461498055115114,-0.8075712649873864,0.37845169931506323,0.47273198484240164,0,0,0,0,0,0,1
0.049501921800683045,-0.47461498055115114,1.2421192524343079,-1.2467277292220231,0.5198972810222141,0,0,0,0,0,1,0
0.049501921800683045,-0.40712848650458194,-1.3317544137050654,1.5709534877870817,0.5513408118087558,0,0,0,0,0,0,0
0.049501921800683045,-0.5421014745977587,-0.5790811745207057,0.2729205675918758,0.62994963877511,0,0,0,0,0,1,0
-0.0005599189098275008,-0.5421014745977587,0.5566489810342657,-0.8668156550185482,0.6613931695616516,0,0,0,0,0,1,0
-0.0005599189098275008,-0.609587968644328,-0.3573113808324569,0.5156421705552073,0.6928367003481933,0,0,0,0,0,0,1
-0.0005599189098275008,-0.609587968644328,0.6507331359323107,-1.004006126258692,0.7400019965280059,0,0,0,0,0,0,1
0.049501921800683045,-0.47461498055115114,-0.04817772902459481,-0.22307575150710468,0.7871672927078184,0,0,0,0,0,0,0
0.049501921800683045,-0.47461498055115114,-0.5320390970716833,0.5789608495891192,0.8657761196741727,0,0,0,0,0,0,0
-0.0005599189098275008,-0.47461498055115114,0.207193548555813,-1.1200903711541983,0.9443849466405269,0,0,0,0,0,1,0
-0.0005599189098275008,-0.47461498055115114,-0.8747742327717043,1.1488289608943318,1.022993773606881,0,0,0,0,0,1,0
-0.0005599189098275008,-0.47461498055115114,2.9893964148265715,-1.9326800854227413,1.0544373043934228,0,0,0,0,0,1,0
-0.050621759620338054,-0.5421014745977587,0.3147182970107215,-0.4024786754365236,1.0858808351799645,0,0,0,0,0,0,1
-0.050621759620338054,-0.5421014745977587,0.2206341421126766,-0.14920395930087393,1.1330461313597768,0,0,0,0,0,1,0
-0.050621759620338054,-0.5421014745977587,-1.1704672910227027,1.001085376481869,1.1644896621463185,0,0,0,0,0,0,1
-0.050621759620338054,-0.5421014745977587,-0.9285366069991585,1.1488289608943318,1.2116549583261311,0,0,0,0,0,0,1
-0.050621759620338054,-0.609587968644328,-0.09521980647361732,0.36789858614274434,1.2588202545059437,0,0,0,0,0,0,1
-0.10068360033082013,-0.609587968644328,0.3415994841244487,0.18849566221332614,1.3059855506857563,0,0,0,0,0,1,0
-0.10068360033082013,-0.6770744626909355,-0.4043534582814794,-0.318053770057974,1.3374290814722978,0,0,0,0,0,0,0
-0.050621759620338054,-0.609587968644328,-0.7739697810952275,0.8427886788970878,1.416037908438652,0,0,0,0,0,1,0
-0.10068360033082013,-0.609587968644328,0.9464261941833093,-1.0567716921202857,1.4474814392251938,0,0,0,0,0,1,0
-0.10068360033082013,-0.5421014745977587,1.0136291619676272,-1.1095372579818794,1.4789249700117355,0,0,0,0,0,0,1
-0.10068360033082013,-0.609587968644328,0.5700895745911293,-0.5185629203320299,1.526090266191548,0,0,0,0,0,1,0
-0.10068360033082013,-0.609587968644328,-0.2833881162697073,-0.04367282757768648,1.5575337969780896,0,0,0,0,0,1,0
-0.10068360033082013,-0.609587968644328,-0.478276722844229,-0.09643839343928019,1.5889773277646313,0,0,0,0,0,0,1
-0.10068360033082013,-0.5421014745977587,-0.15570247747950333,-0.17031018564551095,1.6361426239444439,0,0,0,0,0,1,0
-0.050621759620338054,-0.5421014745977587,-0.24306633559911653,0.42066415200433804,1.6675861547309856,0,0,0,0,0,1,0
-0.050621759620338054,-0.5421014745977587,-0.014576245132435888,-0.7507314101230418,-1.6968716394289747,0,0,0,0,0,0,0
-0.0005599189098275008,-0.5421014745977587,1.5579732010206018,-1.3100464082559355,-1.6182628124626204,0,0,0,0,0,1,0
